"auto_id","Unit","ID","DATACLASS","RAWMAT","SUPPORT","TECHNIQUE","FORM","FBTYPE1","FBTYPE2","CORETYPE","BIFTYPE","NORETEDGE","RETINT","T-FCHAR","T-FSURF","T-FLOC","PLATSURF","EXTPLAT","FACES","PLATFORMS","PLATTEC1","PLATTEC2","SCARMORPH","RETEDGE","CORTEX","DISCARD","EDGEDAMAGE","ALTERATION","PROXSCARS","SCARLENGTH","LENGTH","TQWIDTH","TQTHICK","MIDWIDTH","MIDTHICK","TIPWIDTH","WIDTH","LENTOWID","THICK","LENTOTHICK","ROEW1","ROET1","ROEW3","ROET3","PLATWIDTH","PLATTHICK","SMALLPW","BULB","EPA","WEIGHT"
17851,"GHM",5492,"CORE","LOCALFLINT","","LEVAL","NORMAL",-9999,-9999,"LEVALLOIS",NA,0,""," "," "," ","","",1,"1","SCAR","","UNI-DIRECT",NA,"","NONE","","",1,40.105,53.605,-9999,-9999,-9999,-9999,-9999,47.195,-9999,20.77,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,57
17852,"GHM",5493,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","DEBORDANT",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","STRAIGHT",NA,"","","","UNI-DIRECT",NA,"10-40%"," ","INTERIOR","",0,-9999,50.39,-9999,-9999,-9999,-9999,-9999,43.055,-9999,11.21,-9999,-9999,-9999,-9999,-9999,11.56,4.625,-9999,-9999,-9999,33
17853,"GHM",5494,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","EXPANDING",-9999,-9999," ",NA,0,""," "," "," ","DIHEDRAL","CONCAVE",NA,"","","","UNI-DIRECT",NA,"40-60%"," ","EXT/INT","",0,-9999,38.165,-9999,-9999,-9999,-9999,-9999,31.445,-9999,11.09,-9999,-9999,-9999,-9999,-9999,24.325,5.985,-9999,-9999,-9999,19
17854,"GHM",5495,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONCAVE",NA,"","","","",NA,"0%"," ","EXT/INT","",0,-9999,58.135,-9999,-9999,-9999,-9999,-9999,40.45,-9999,13.555,-9999,-9999,-9999,-9999,-9999,33.51,10.84,-9999,-9999,-9999,30
17855,"GHM",5496,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","DEBORDANT",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","UNI-DIRECT",NA,"1-10%"," ","NONE","",0,-9999,53.405,-9999,-9999,-9999,-9999,-9999,44.37,-9999,17.22,-9999,-9999,-9999,-9999,-9999,6.52,3.48,-9999,-9999,-9999,33
17856,"GHM",5497,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","DIHEDRAL","CONVEX",NA,"","","","",NA,"60-90%"," ","EXT/INT","",0,-9999,62.655,-9999,-9999,-9999,-9999,-9999,37.66,-9999,12.16,-9999,-9999,-9999,-9999,-9999,26.49,11.1,-9999,-9999,-9999,37
17857,"GHM",5498,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","DEBORDANT",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","SIDE-RIDGE",NA,"","","","",NA,"10-40%"," ","EXT/INT","",0,-9999,59.435,-9999,-9999,-9999,-9999,-9999,24.955,-9999,14.615,-9999,-9999,-9999,-9999,-9999,21.405,14.99,-9999,-9999,-9999,35
17858,"GHM",5499,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","ANGULAR",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CENT-RIDGE",NA,"","","","PLAIN",NA,"0%"," ","EXTERIOR","",0,-9999,72.575,-9999,-9999,-9999,-9999,-9999,39.955,-9999,16.96,-9999,-9999,-9999,-9999,-9999,19.955,11.27,-9999,-9999,-9999,63
17859,"GHM",5500,"COMPFLAKE","LOCALFLINT","FLAKE","CLACTON","ANGULAR",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CENT-RIDGE",NA,"","","","",NA,"60-90%"," ","EXTERIOR","",0,-9999,71.065,-9999,-9999,-9999,-9999,-9999,47.945,-9999,25.645,-9999,-9999,-9999,-9999,-9999,22.31,14.115,-9999,-9999,-9999,103
17860,"GHM",5501,"COMPFLAKE","LOCALFLINT","FLAKE","CLACTON","ANGULAR",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","SIDE-RIDGE",NA,"","","","",NA,"40-60%"," ","INTERIOR","",0,-9999,68.93,-9999,-9999,-9999,-9999,-9999,73.835,-9999,19.885,-9999,-9999,-9999,-9999,-9999,33.91,16.21,-9999,-9999,-9999,117
17861,"GHM",5502,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","SIDE-RIDGE",NA,"","","","",NA,"10-40%"," ","EXT/INT","",0,-9999,54.185,-9999,-9999,-9999,-9999,-9999,52.345,-9999,10.105,-9999,-9999,-9999,-9999,-9999,18.225,12.475,-9999,-9999,-9999,38
17862,"GHM",5503,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","",NA,"10-40%"," ","INTERIOR","",0,-9999,58.96,-9999,-9999,-9999,-9999,-9999,34.29,-9999,12.535,-9999,-9999,-9999,-9999,-9999,18.81,7.425,-9999,-9999,-9999,24
17866,"GHM",5507,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","ANGULAR",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CENT-RIDGE",NA,"","","","UNI-DIRECT",NA,"40-60%"," ","EXT/INT","",0,-9999,69.305,-9999,-9999,-9999,-9999,-9999,39.7,-9999,17.015,-9999,-9999,-9999,-9999,-9999,14.035,7.4,-9999,-9999,-9999,68
17867,"GHM",5508,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",48,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","",NA,"0%"," ","EXT/INT","",0,-9999,57.13,-9999,-9999,-9999,-9999,-9999,34.155,-9999,13.525,-9999,-9999,-9999,-9999,-9999,12.54,8.965,-9999,-9999,-9999,38
17869,"GHM",5510,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",48,-9999," ",NA,0,""," "," "," ","","",NA,"","","","",NA,"1-10%"," ","EXT/INT","",0,-9999,46.155,-9999,-9999,-9999,-9999,-9999,33.33,-9999,13.465,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25
17870,"GHM",5511,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",48,-9999," ",NA,0,""," "," "," ","PLAIN","SIDE-RIDGE",NA,"","","","",NA,"0%"," ","EXT/INT","",0,-9999,48.22,-9999,-9999,-9999,-9999,-9999,38.03,-9999,10.64,-9999,-9999,-9999,-9999,-9999,23.6,7.38,-9999,-9999,-9999,8
17871,"GHM",5512,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","OVERSHOT",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","STRAIGHT",NA,"","","","",NA,"10-40%"," ","NONE","",0,-9999,43.55,-9999,-9999,-9999,-9999,-9999,30.485,-9999,12.86,-9999,-9999,-9999,-9999,-9999,12.88,3.185,-9999,-9999,-9999,22
17872,"GHM",5513,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","EXPANDING",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","SIDE-RIDGE",NA,"","","","",NA,"10-40%"," ","EXT/INT","",0,-9999,44.18,-9999,-9999,-9999,-9999,-9999,23.565,-9999,12.97,-9999,-9999,-9999,-9999,-9999,19.975,16.225,-9999,-9999,-9999,26
17873,"GHM",5514,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","ANGULAR",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","",NA,"1-10%"," ","EXT/INT","",0,-9999,63.855,-9999,-9999,-9999,-9999,-9999,41.495,-9999,15.97,-9999,-9999,-9999,-9999,-9999,16.32,7.775,-9999,-9999,-9999,70
17875,"GHM",5516,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","STRAIGHT",NA,"","","","",NA,"0%"," ","EXT/INT","",0,-9999,49.99,-9999,-9999,-9999,-9999,-9999,43.42,-9999,10.535,-9999,-9999,-9999,-9999,-9999,10.745,6.775,-9999,-9999,-9999,23
17876,"GHM",5517,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","",NA,"0%"," ","EXT/INT","",0,-9999,55.645,-9999,-9999,-9999,-9999,-9999,30.465,-9999,13.07,-9999,-9999,-9999,-9999,-9999,13.435,8.615,-9999,-9999,-9999,25
17877,"GHM",5518,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","ANGULAR",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","",NA,"10-40%"," ","EXT/INT","",0,-9999,41.995,-9999,-9999,-9999,-9999,-9999,31.065,-9999,22.04,-9999,-9999,-9999,-9999,-9999,19.7,10.66,-9999,-9999,-9999,39
17882,"GHM",5523,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NATBACK",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","UNI-DIRECT",NA,"10-40%"," ","EXT/INT","",0,-9999,66.135,-9999,-9999,-9999,-9999,-9999,28.66,-9999,14.145,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,35
17883,"GHM",5524,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NATBACK",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","SIDE-RIDGE",NA,"","","","",NA,"10-40%"," ","EXT/INT","",0,-9999,69.33,-9999,-9999,-9999,-9999,-9999,30.225,-9999,16.54,-9999,-9999,-9999,-9999,-9999,12.095,5.28,-9999,-9999,-9999,45
17884,"GHM",5525,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","EXPANDING",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","SIDE-RIDGE",NA,"","","","",NA,"1-10%"," ","EXT/INT","",0,-9999,50.965,-9999,-9999,-9999,-9999,-9999,25.38,-9999,10.72,-9999,-9999,-9999,-9999,-9999,10.305,5.095,-9999,-9999,-9999,27
17888,"GHM",5529,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NATBACK",38,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","UNI-DIRECT",NA,"10-40%"," ","EXT/INT","",0,-9999,73.535,-9999,-9999,-9999,-9999,-9999,35.09,-9999,16.68,-9999,-9999,-9999,-9999,-9999,24.915,15.615,-9999,-9999,-9999,65
17889,"GHM",5530,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",48,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","",NA,"1-10%"," ","EXT/INT","",0,-9999,62.04,-9999,-9999,-9999,-9999,-9999,32.635,-9999,12.555,-9999,-9999,-9999,-9999,-9999,29.2,16.235,-9999,-9999,-9999,38
17892,"GHM",5533,"COMPFLAKE","LOCALFLINT","FLAKE","CLACTON","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CENT-RIDGE",NA,"","","","",NA,"1-10%"," ","EXT/INT","",0,-9999,61.6,-9999,-9999,-9999,-9999,-9999,47.615,-9999,13.515,-9999,-9999,-9999,-9999,-9999,29.59,17.745,-9999,-9999,-9999,61
17893,"GHM",5534,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",48,-9999," ",NA,0,""," "," "," ","PLAIN","STRAIGHT",NA,"","","","UNI-DIRECT",NA,"1-10%"," ","EXT/INT","",0,-9999,65.925,-9999,-9999,-9999,-9999,-9999,37.605,-9999,7.9,-9999,-9999,-9999,-9999,-9999,31.02,7.715,-9999,-9999,-9999,36
17894,"GHM",5535,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","STRAIGHT",NA,"","","","UNI-DIRECT",NA,"40-60%"," ","EXT/INT","",0,-9999,44.8,-9999,-9999,-9999,-9999,-9999,25.425,-9999,15.73,-9999,-9999,-9999,-9999,-9999,4.62,4.81,-9999,-9999,-9999,10
17896,"GHM",5537,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NATBACK",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","SIDE-RIDGE",NA,"","","","",NA,"1-10%"," ","EXT/INT","",0,-9999,74.095,-9999,-9999,-9999,-9999,-9999,57.13,-9999,9.725,-9999,-9999,-9999,-9999,-9999,27.81,8.555,-9999,-9999,-9999,57
17897,"GHM",5538,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","ANGULAR",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","",NA,"40-60%"," ","EXT/INT","",0,-9999,81.21,-9999,-9999,-9999,-9999,-9999,54.035,-9999,19.925,-9999,-9999,-9999,-9999,-9999,15.76,11.94,-9999,-9999,-9999,110
17901,"GHM",5542,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","OVERSHOT",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","",NA,"40-60%"," ","ROLLED","",0,-9999,64.39,-9999,-9999,-9999,-9999,-9999,49.125,-9999,16.59,-9999,-9999,-9999,-9999,-9999,22.755,11.475,-9999,-9999,-9999,70
17902,"GHM",5543,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","OVERSHOT",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","SIDE-RIDGE",NA,"","","","",NA,"40-60%"," ","EXT/INT","",0,-9999,58.435,-9999,-9999,-9999,-9999,-9999,48.225,-9999,17.78,-9999,-9999,-9999,-9999,-9999,16.65,7.665,-9999,-9999,-9999,59
17903,"GHM",5544,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NATBACK",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONCAVE",NA,"","","","UNI-DIRECT",NA,"40-60%"," ","NONE","",0,-9999,45.33,-9999,-9999,-9999,-9999,-9999,36.64,-9999,10.935,-9999,-9999,-9999,-9999,-9999,12.475,5.225,-9999,-9999,-9999,30
17904,"GHM",5545,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","EXPANDING",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","SIDE-RIDGE",NA,"","","","",NA,"0%"," ","INTERIOR","",0,-9999,40.66,-9999,-9999,-9999,-9999,-9999,38.715,-9999,14.24,-9999,-9999,-9999,-9999,-9999,25.43,11.66,-9999,-9999,-9999,24
17905,"GHM",5546,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","NATBACK",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CENT-RIDGE",NA,"","","","",NA,"1-10%"," ","INTERIOR","",0,-9999,42.675,-9999,-9999,-9999,-9999,-9999,31.16,-9999,12.295,-9999,-9999,-9999,-9999,-9999,16.42,16.8,-9999,-9999,-9999,27
17926,"GHM",5567,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","ANGULAR",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","",NA,"10-40%"," ","EXT/INT","",0,-9999,77.665,-9999,-9999,-9999,-9999,-9999,39.275,-9999,16.855,-9999,-9999,-9999,-9999,-9999,13.61,7.27,-9999,-9999,-9999,61
17950,"GHM",5591,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","",NA,"1-10%"," ","INTERIOR","",0,-9999,55.365,-9999,-9999,-9999,-9999,-9999,35.06,-9999,15.27,-9999,-9999,-9999,-9999,-9999,5.52,3.08,-9999,-9999,-9999,26
17952,"GHM",5593,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CENT-RIDGE",NA,"","","","",NA,"0%"," ","EXT/INT","",0,-9999,40.375,-9999,-9999,-9999,-9999,-9999,45.505,-9999,9.15,-9999,-9999,-9999,-9999,-9999,27.345,10.925,-9999,-9999,-9999,14
17953,"GHM",5594,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",48,-9999," ",NA,0,""," "," "," ","PLAIN","STRAIGHT",NA,"","","","",NA,"0%"," ","EXT/INT","",0,-9999,33.97,-9999,-9999,-9999,-9999,-9999,34.13,-9999,7.63,-9999,-9999,-9999,-9999,-9999,23.665,7.78,-9999,-9999,-9999,13
17955,"GHM",5596,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","PLAIN",NA,"40-60%"," ","INTERIOR","",0,-9999,53.455,-9999,-9999,-9999,-9999,-9999,35.42,-9999,10.89,-9999,-9999,-9999,-9999,-9999,7.91,4.405,-9999,-9999,-9999,24
17956,"GHM",5597,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","BLADE",-9999,-9999," ",NA,0,""," "," "," ","FACETED","CENT-RIDGE",NA,"","","","SUB-RADIAL",NA,"0%"," ","EXTERIOR","",0,-9999,42.525,-9999,-9999,-9999,-9999,-9999,21.35,-9999,5.78,-9999,-9999,-9999,-9999,-9999,27.58,5.95,-9999,-9999,-9999,7
17957,"GHM",5598,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CENT-RIDGE",NA,"","","","",NA,"1-10%"," ","INTERIOR","",0,-9999,42.57,-9999,-9999,-9999,-9999,-9999,28.195,-9999,7.665,-9999,-9999,-9999,-9999,-9999,12.9,6.795,-9999,-9999,-9999,11
17958,"GHM",5599,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","BLADE",48,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","",NA,"0%"," ","EXT/INT","",0,-9999,67.85,-9999,-9999,-9999,-9999,-9999,25.915,-9999,9.915,-9999,-9999,-9999,-9999,-9999,5.525,2.955,-9999,-9999,-9999,18
17959,"GHM",5600,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","SIDE-RIDGE",NA,"","","","",NA,"0%"," ","EXT/INT","",0,-9999,49.99,-9999,-9999,-9999,-9999,-9999,40.265,-9999,10.84,-9999,-9999,-9999,-9999,-9999,14.895,5.255,-9999,-9999,-9999,22
17960,"GHM",5601,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONCAVE",NA,"","","","",NA,"0%"," ","EXT/INT","",0,-9999,40.37,-9999,-9999,-9999,-9999,-9999,36.105,-9999,6.975,-9999,-9999,-9999,-9999,-9999,17.76,3.17,-9999,-9999,-9999,8
17961,"GHM",5602,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",42,-9999," ",NA,0,""," "," "," ","","",NA,"","","","",NA,"0%"," ","EXTERIOR","",0,-9999,42.71,-9999,-9999,-9999,-9999,-9999,36.01,-9999,12.755,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18
17964,"GHM",5605,"COMPFLAKE","OTHERFLINT","FLAKE","LEVAL","NORMAL",1,-9999," ",NA,0,""," "," "," ","FACETED","CONVEX",NA,"","","","SUB-RADIAL",NA,"1-10%"," ","EXT/INT","",0,-9999,60.605,-9999,-9999,-9999,-9999,-9999,37.825,-9999,5.755,-9999,-9999,-9999,-9999,-9999,21.46,7.125,-9999,-9999,-9999,15
17965,"GHM",5606,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NATBACK",-9999,-9999," ",NA,0,""," "," "," ","","SIDE-RIDGE",NA,"","","","UNI-DIRECT",NA,"1-10%"," ","EXT/INT","",0,-9999,50.29,-9999,-9999,-9999,-9999,-9999,38.44,-9999,10.245,-9999,-9999,-9999,-9999,-9999,21.66,9.935,-9999,-9999,-9999,25
17966,"GHM",5607,"COMPFLAKE","OTHERFLINT","FLAKE","LEVAL","NORMAL",1,-9999," ",NA,0,""," "," "," ","PLAIN","CONCAVE",NA,"","","","SUB-RADIAL",NA,"0%"," ","EXT/INT","",0,-9999,59.46,-9999,-9999,-9999,-9999,-9999,39.925,-9999,8.845,-9999,-9999,-9999,-9999,-9999,25.465,6.3,-9999,-9999,-9999,27
17968,"GHM",5609,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","ANGULAR",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","PLAIN",NA,"60-90%"," ","EXT/INT","",0,-9999,71.11,-9999,-9999,-9999,-9999,-9999,46.29,-9999,18.33,-9999,-9999,-9999,-9999,-9999,17.295,8.61,-9999,-9999,-9999,65
17971,"GHM",5612,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",48,-9999," ",NA,0,""," "," "," ","","CONCAVE",NA,"","","","",NA,"0%"," ","EXT/INT","",0,-9999,47.88,-9999,-9999,-9999,-9999,-9999,39.77,-9999,9.035,-9999,-9999,-9999,-9999,-9999,25.14,9.28,-9999,-9999,-9999,27
17972,"GHM",5613,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","",NA,"1-10%"," ","EXT/INT","",0,-9999,47.025,-9999,-9999,-9999,-9999,-9999,41.99,-9999,7.295,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18
17973,"GHM",5614,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NATBACK",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","UNI-DIRECT",NA,"10-40%"," ","EXT/INT","",0,-9999,44.405,-9999,-9999,-9999,-9999,-9999,25.305,-9999,9.755,-9999,-9999,-9999,-9999,-9999,13.22,11.23,-9999,-9999,-9999,18
17976,"GHM",5617,"CORE","LOCALFLINT","","NORMAL","CORE",-9999,-9999,"INFORM",NA,0,""," "," "," ","","",2,"1","PREPARED","","UNI-DIRECT",NA,"40-60%","NONE","NONE","",2,59.385,110.225,-9999,-9999,-9999,-9999,-9999,123.08,-9999,46.395,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,758
17992,"GHM",5633,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","PLAIN",NA,"90-99%"," ","EXTERIOR","",0,-9999,34.395,-9999,-9999,-9999,-9999,-9999,29.885,-9999,10.05,-9999,-9999,-9999,-9999,-9999,24.585,7.215,-9999,-9999,-9999,14
17993,"GHM",5634,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","BLADE",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","SIDE-RIDGE",NA,"","","","",NA,"0%"," ","EXT/INT","",0,-9999,50.61,-9999,-9999,-9999,-9999,-9999,16.695,-9999,6.745,-9999,-9999,-9999,-9999,-9999,9.06,4.145,-9999,-9999,-9999,8
18008,"GHM",5649,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NATBACK",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","SIDE-RIDGE",NA,"","","","UNI-DIRECT",NA,"1-10%"," ","EXT/INT","",0,-9999,45.185,-9999,-9999,-9999,-9999,-9999,37.8,-9999,4.185,-9999,-9999,-9999,-9999,-9999,14.46,5.75,-9999,-9999,-9999,9
18011,"GHM",5652,"CORE","OTHERFLINT","","NORMAL","NORMAL",-9999,-9999,"SING-SURF",NA,0,""," "," "," ","","",1,"1","PREPARED","","UNI-DIRECT",NA,"10-40%","NONE","NONE","",2,43.165,56.395,-9999,-9999,-9999,-9999,-9999,50.665,-9999,28.79,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,107
18012,"GHM",5653,"CORE","OTHERFLINT","","NORMAL","CORE",-9999,-9999,"INFORM",NA,0,""," "," "," ","","",2,"CONTINUOUS","PREPARED","","SUB-RADIAL",NA,"1-10%","NONE","ROLLED","",4,39.74,64.545,-9999,-9999,-9999,-9999,-9999,57.24,-9999,31.91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,122
18013,"GHM",5654,"CORE","LOCALFLINT","","NORMAL","CORE",-9999,-9999,"INFORM",NA,0,""," "," "," ","","",2,"2","PREPARED","SCAR","SUB-RADIAL",NA,"1-10%","NONE","NONE","",3,41.475,72.855,-9999,-9999,-9999,-9999,-9999,59.215,-9999,35.45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,165
18039,"GHM",5680,"COMPFLAKE","OTHERFLINT","FLAKE","CLACTON","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CENT-RIDGE",NA,"","","","",NA,"0%"," ","ROLLED","",0,-9999,41.7,-9999,-9999,-9999,-9999,-9999,46.39,-9999,17.87,-9999,-9999,-9999,-9999,-9999,25.505,15.995,-9999,-9999,-9999,51
18040,"GHM",5681,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","PLAIN",NA,"60-90%"," ","EXT/INT","",0,-9999,79.95,-9999,-9999,-9999,-9999,-9999,61.455,-9999,25.6,-9999,-9999,-9999,-9999,-9999,32.065,8.98,-9999,-9999,-9999,139
18042,"GHM",5683,"PROXTOOL","OTHERFLINT","FLAKE","NORMAL","SCRAPER",26,-9999," ",NA,1,"HEAVY","NONE"," "," ","PLAIN","CONCAVE",NA,"","","","SUB-RADIAL",NA,"0%"," ","EXT/INT","",0,-9999,51.225,-9999,-9999,-9999,-9999,-9999,47.84,-9999,12.59,-9999,-9999,-9999,-9999,-9999,25.135,10.995,-9999,-9999,-9999,47
18043,"GHM",5684,"COMPTOOL","OTHERFLINT","FLAKE","NORMAL","SCRAPER",23,-9999," ",NA,1,"NORMAL","NONE"," "," ","PLAIN","CENT-RIDGE",NA,"","","","",NA,"0%"," ","EXT/INT","",0,-9999,58.91,-9999,-9999,-9999,-9999,-9999,39.83,-9999,16.62,-9999,-9999,-9999,-9999,-9999,29.75,10.925,-9999,-9999,-9999,59
18044,"GHM",5685,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","",NA,"1-10%"," ","EXT/INT","",0,-9999,62.745,-9999,-9999,-9999,-9999,-9999,44.44,-9999,15.885,-9999,-9999,-9999,-9999,-9999,29.47,13.96,-9999,-9999,-9999,65
18045,"GHM",5686,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","DEBORDANT",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","STRAIGHT",NA,"","","","",NA,"1-10%"," ","EXT/INT","",0,-9999,63.225,-9999,-9999,-9999,-9999,-9999,48.99,-9999,14.355,-9999,-9999,-9999,-9999,-9999,10.505,3.805,-9999,-9999,-9999,61
